bw_date,bw_lat,bw_lon,reef_zone,cloud_cover,bleaching,bleaching_sev,notes
7/27/18,24.7,-82.77397, Reef, Not Provided,yes,1-10%,"75% of Healthy SSID were pale, 10% of SSID were bleached, one SSID had dark spots, a single OFAV was pale: 2 OFAV colonies with MBMD"
7/27/18,24.67132,-82.81811, Patch Reef, Not Provided,yes,1-10%,"50% of Healthy SSID were pale, 3 SSID (of 25 total) had dark spots"
7/29/18,24.65705,-82.8542, Other/Don't Know, Not Provided,yes,1-10%,"50% of SSID were pale, 1 SSID (of 39 total) had dark spots"
7/29/18,24.61417,-81.388, Patch Reef, Not Provided,yes,76-100%,"MALC, SSID, CNAT, OFAV all fully bleached. Erythropodium also bleached.  Some PAST, OANN fully bleached, some very pale"
7/30/18,24.59227,-81.2358, Hardbottom, Not Provided,no,0%,
7/30/18,24.58433,-81.25835, Other/Don't Know, Not Provided,yes,1-10%,OFAV pale. All others okay.  White disease on DCYL
7/30/2018,24.57998,-81.28775, Other/Don't Know, Not Provided,yes,11-30%,"DCYL, CNAT, PSTR pale."
8/1/18,24.56029,-81.3504, Other/Don't Know, Not Provided,yes,1-10%,"PSTR and MMEA pale. Others fine.  DCYL, PSTR, MMEA diseased"
8/1/18,24.55107,-81.38942, Other/Don't Know, Not Provided,yes,1-10%,"Bleached AAGA and pale Palythoa.  Diseased: MCAV, MMEA, DSTO"
8/1/18,24.54683,-81.40268, Other/Don't Know, Not Provided,yes,1-10%,"SSID and MALC - Partial Bleaching, Disease on OFAV, MCAV, MMEA, DSTO, DLAB, PSTR, CNAT, SBOU"
8/1/2018,24.5477,-81.45696,no data, Not Provided,yes,1-10%,
8/1/2018,24.56023,-81.50128,no data, Not Provided,yes,1-10%,
8/1/2018,24.58478,-81.49682,no data, Not Provided,yes,1-10%,
8/1/2018,24.64227,-82.89654, Other/Don't Know, Not Provided,yes,1-10%," four (of 41 total assessed) SSID had SWBD. 1 of them had DS. 75% of SSID were pale.  20% of MMEA were pale.  In a small are of adjacent heads, there was 1 recently dead EFAS and MMEA, a 50% RM on a MMEA and PSTR.  They seemed to recovered no active disease.  I took a video but the camera battery died and the file corrupted.  In a different area, there as a CNAT that had large white irregular blotches that lacked zoos.  One OFAV had active MBMD.  One PSTR had 50% RM caused by disease but no active disease.  Once CNAT had 10% RM death caused by disease but no active disease."
8/1/2018,24.6503,-82.89378, Reef, Not Provided,yes,1-10%,"15% of SSID were pale, 1 SSID had SWBD"
8/1/2018,24.88959,-80.57948, Patch Reef, Mostly Cloudy,yes,11-30%,
8/1/2018,24.63216,-82.87767, Patch Reef, Not Provided,yes,1-10%,"40% of healthy SSID were pale, 2 SSID potentially had early signs of white blotch with approx. 1% tissue lost one each colony"
8/1/2018,24.62905,-82.87893, Patch Reef, Not Provided,yes,1-10%,"50% of healthy SSID were pale; 1 healthy SSID had DSD, the 1 diseased SSID had white blotch with approx. 5% recent mortality, 1 CNAT was pale"
8/1/2018,24.58525,-82.95559, Other/Don't Know, Not Provided,yes,1-10%,1 SSID had about 30% recent mortality with a multifocal white disease.  We took photos and Meaghan has them.  1 SSID hate white blotch but no RM
8/1/2018,24.60998,-82.94857, Patch Reef, Not Provided,yes,1-10%,"25% of healthy SSID were pale, 1 SSID had dark spots and 1 SSID had white blotch…either colony had RM"
8/2/18,24.63599,-82.87628, Other/Don't Know, Not Provided,yes,1-10%,"25% of healthy SSID were pale, 2 SSID had white blotch.  A single DSTO was pale"
8/2/2018,24.907,-80.61527, Patch Reef, Clear,yes,11-30%,"100% of C natans observed  bleached white, 90% of DLAB bleached, 80% of PSTR bleached and OFAV paling"
8/2/2018,24.58525,-82.95559, Patch Reef, Not Provided,yes,11-30%,1 SSID had about 30% recent mortality with a multifocal white disease.  1
8/7/2018,24.6243,-82.85942, Other/Don't Know, Not Provided,yes,11-30%," 1 colony of MCAV had several white/light colored polyps that were still live, 1 colony of SINT had portions of the colony that were stark white (Disease), "
8/7/2018,24.63948,-82.86043, Other/Don't Know, Not Provided,yes,11-30%,Disease was only observed on one colony during the entire dive (including
8/8/2018,24.68988,-80.91917, Other/Don't Know, Not Provided,yes,1-10%,"Pale DCYL. Partial bleaching on OFAVs.  Disease on PSTR, MCAV and OFAV.  "
8/8/2018,24.68148,-80.9706, Other/Don't Know, Not Provided,yes,11-30%," Pale: DCYL, MCAV, some PAST Bleached  MALC, MCOM, AAGA"
8/8/2018,24.62548,-81.11215, Other/Don't Know, Not Provided,yes,1-10%,"A little paling, but not severe.  BBD on several MCAV's  Active TLD on DCYL, OFAV, MCAV, CNAT, PSTR, DLAB"
8/8/2018,24.46017,-81.84088,no data, Not Provided,yes,11-30%,
8/9/2018,24.45508,-81.85645,no data, Not Provided,yes,11-30%,
8/9/2018,24.45207,-81.8769,no data, Not Provided,yes,11-30%,
8/9/2018,24.61944,-82.8975, Other/Don't Know, Not Provided,yes,31-50%,"CNAT, SSID, SINT, PPOR, PFUR, PAST, MCAV all had varying levels of paling/bleaching.  A multifocal white disease was seen on Oculina.  An unknown focal dark and white disease was seen on one SSID that had 50% recent mortality.  A SINT had a focal disease with recent death and a SSID had a focal white spotty disease.  Other corals had recent mortality  SINT, MCAV, and PSTR."
8/9/2018,24.57527,-82.94838, Other/Don't Know, Not Provided,yes,1-10%,"50% SSID pale, 50% MMEA pale/bleached.  PPOR pale.  White blotch on SSID outside of roving diver count"
8/9/2018,24.59407,-82.91672, Other/Don't Know, Not Provided,yes,1-10%,80% of SSID pale.  1 SSID had a mucus sheath.  This site had several massive OFAV colonies that were healthy
8/9/2018,24.66489,-81.09616, Patch Reef, Not Provided,yes,51-75%,"Bleached: CNAT, MALC, Pale: PAST, SSID"
8/9/2018,24.66417,-81.07378, Patch Reef, Not Provided,yes,30-50%,"Fully bleached:   CNAT, MALC, some octocorals.  SSIDS healthy and bleached, PAST pale.  OFAV and MCAV ok"
8/9/2018,25.00893,-80.37554, Reef, Mostly Cloudy,yes,11-30%,
8/9/2018,24.42828,-81.92582,Reef,partly cloudy,yes,1-10%,
8/10/2018,24.45417,-81.85755,Reef,partly cloudy,yes,1-10%,
8/10/2018,24.5422,-81.79008,Hardbottom,partly cloudy,no,0%,
8/10/2018,24.63784,-82.92723, Other/Don't Know, Not Provided,yes,11-30%,"90% of SSID pale, 1 SSID with DSD"
8/10/2018,24.63592,-82.93295, Other/Don't Know, Not Provided,yes,1-10%,30% of SSID pale
8/10/2018,24.64197,-82.92389, Other/Don't Know, Not Provided,yes,11-30%,60% of SSID pale.  1 SSID with disease and recent mortality.  Multifocal white and BB disease
8/10/2018,24.64855,-81.32122, Hardbottom, Partly Cloudy,yes,11-30%,some Gorgonians bleached white
8/10/2018,24.62446,-81.35322, Mid-Channel Reef, Partly Cloudy,yes,1-10%,
8/10/2018,24.90402,-80.61082, Patch Reef, Clear,yes,1-10%,
8/10/2018,24.8951,-80.57252, Other/Don't Know, Not Provided,yes,11-30%,More than expected
8/11/2018,24.8951,-80.57252, Reef, Partly Cloudy,yes,31-50%,
8/11/2018,24.70249,-82.79937, Other/Don't Know, Not Provided,yes,1-10%,30% of SSID were pale; 2 SSID colonies had DSD.  ACER was abundant with 35 healthy colonies and 9 colonies that had a white disease that is possibly white band
8/11/2018,24.6934,-82.773, Other/Don't Know, Not Provided,yes,1-10%,30% of SSID pale; all other corals healthy
8/11/2018,24.8824,-80.58986, Patch Reef, Partly Cloudy,no,0%,
8/11/2018,24.8951,-80.57252, Reef, Not Provided,yes,11-30%,
8/11/2018,24.8824,-80.58986, Other/Don't Know, Partly Cloudy,yes,1-10%,"Very little amounts of bleaching, but nonetheless there was a very small"
8/11/2018,24.8951,-80.57252, Reef, Not Provided,yes,11-30%,
8/11/2018,24.8824,-80.58986, Patch Reef, Clear,yes,1-10%,
8/12/2018,24.8824,-80.58986, Other/Don't Know, Not Provided,no,0%,
8/12/2018,24.8951,-80.57252, Reef, Clear,yes,1-10%,some diseased gorgonians
8/12/2018,24.8824,-80.58986, Reef, Not Provided,yes,11-30%,
8/12/2018,24.8951,-80.57252, Other/Don't Know, Partly Cloudy,no,0%,
8/12/2018,24.8951,-80.57252, Patch Reef, Partly Cloudy,yes,1-10%,
8/12/2018,24.55268,-81.3823,no data, Not Provided,yes,1-10%,
8/12/2018,24.5384,-81.45338,no data, Not Provided,yes,1-10%,
8/12/2018,24.53853,-81.452,no data, Not Provided,yes,1-10%,
8/12/2018,24.54667,-81.40214,no data, Not Provided,yes,1-10%,
8/12/2018,24.67137,-82.92478, Other/Don't Know, Not Provided,yes,1-10%, 50% SSID Pale.  Approximately 10% of OFAV and OFRA have a white disease causing recent tissue loss.  Disease is multifocal spreading from the edges.  Several MCAV in the area had old mortality that had been caused by disease.
8/12/2018,24.66374,-82.92715, Other/Don't Know, Not Provided,yes,1-10%,Approximately 10% CNAT and 75% of SSID pale.  Approximately 15% of OFRA had a multifocal fast white disease starting at the base o the colony.  One OFAV also had a fast white disease.
8/12/2018,24.66038,-82.90823, Other/Don't Know, Not Provided,no,0%,
8/14/2018,24.61292,-81.92257, Other/Don't Know, Not Provided,yes,1-10%,All colonies of SBOU were healthy!  Two colonies of PCLI were observed and both were paling.  Once colony of PAST had a slow focal white disease with proximately 25% recent death.  Margins of the disease were paling before dying.
8/14/2018,24.51852,-81.51878, Deep Reef, Partly Cloudy,no,0%,One brain coral observed that had the tissue lost disease
8/14/2018,24.52485,-81.51943, Reef, Partly Cloudy,yes,1-10%,
8/14/2018,24.72077,-82.81965,no data, Not Provided,yes,31-50%,
8/14/2018,24.71923,-82.83209,no data, Not Provided,yes,31-50%,
8/14/2018,24.71075,-82.84084,no data, Not Provided,yes,1-10%,
8/14/2018,24.70404,-82.86103,no data, Not Provided,yes,31-50%,
8/17/2018,24.60774,-82.93572,no data, Not Provided,yes,31-50%,Disease on AAGA
8/18/2018,24.60734,-82.95482,no data, Not Provided,yes,1-10%,
8/18/2018,24.64863,-82.92297,no data, Not Provided,yes,11-30%,
8/20/2018,24.65779,-82.92179,no data, Not Provided,yes,11-30%,
8/20/2018,24.69021,-83.06727,no data, Not Provided,no,0%,Disease on AAGA
8/20/2018,24.60992,-83.09591,no data, Not Provided,no,0%,
8/20/2018,24.64871,-83.07569,no data, Not Provided,yes,11-30%,
8/20/2018,24.67947,-83.06681,no data, Not Provided,no,0%,Disease on OFRA
8/20/2018,24.71206,-83.02697,no data, Not Provided,yes,1-10%,
8/20/2018,24.69939,-82.99973,no data, Not Provided,no,0%,
8/21/2018,24.66861,-82.87518,no data, Not Provided,no,0%,
8/21/2018,24.67393,-82.88635,no data, Not Provided,no,0%,
8/21/2018,24.69675,-82.86275,no data, Not Provided,no,0%,Disease on CNAT and OFRA
8/21/2018,24.54667,-81.40214,reef, Not Provided,yes,11-30%,
8/21/2018,24.60577,-81.42903,no data, Not Provided,yes,11-30%,
8/21/2018,24.54947,-81.37985,no data, Not Provided,yes,1-10%,
8/21/2018,24.6284,-82.87578, Other/Don't Know, Not Provided,yes,1-10%,
8/21/2018,24.63509,-82.92133, Patch Reef, Not Provided,yes,11-30%,
8/21/2018,24.62875,-82.87885, Other/Don't Know, Not Provided,yes,1-10%,
8/21/2018,24.60473,-82.93001, Other/Don't Know, Not Provided,yes,1-10%,50% of SSID pale
8/21/2018,24.59354,-82.94007, Other/Don't Know, Not Provided,yes,1-10%,50% of SSID pale; a few SSID bleached white
8/22/2018,24.61626,-82.90301, Other/Don't Know, Not Provided,yes,1-10%,
8/22/2018,24.68812,-82.94007, Other/Don't Know, Not Provided,yes,1-10%,
8/22/2018,24.62477,-82.977, Other/Don't Know, Not Provided,yes,1-10%,
8/22/2018,24.63779,-82.95673, Patch Reef, Not Provided,yes,1-10%,
8/23/2018,24.66034,-82.93765, Patch Reef, Not Provided,yes,1-10%,"1 MCAV on site had a white disease, and about 40% of OFAV and OFRA had white disease"
8/23/2018,24.6428,-82.93084, Patch Reef, Not Provided,yes,11-30%,all SSID on site where pale or bleached.  One OFAV was diseased with a white disease and 1 OFAV was 100% RM from fast white disease.
8/24/2018,24.64268,-82.93183, Patch Reef, Not Provided,yes,11-30%,
8/24/2018,24.65886,-82.94191, Other/Don't Know, Not Provided,yes,1-10%,"**There was a lot of disease seen outside of roving diver count on this site; overall on site, 15% of OFRA and 5% of OFAV had fast multifocal white disease originating from edges, 10% of PAST had slow multifocal white disease causing mucus sheathing then death, 2 colonies of UAGA/AAGA on site had fast white disease starting at base, 5% of SSID had multifocal fast white disease, 3 colonies of SINT had white disease, 1 colony of CNAT had disease causing rapid erosion of skeleton, 1 colony of ALAM had multifocal fast white disease,"
8/24/2018,24.4451,-81.92588,reef,Mostly Cloudy,no,0%,
8/24/2018,24.4544,-81.85773,reef,Mostly Cloudy,no,0%,
8/24/2018,24.66034,-82.93765, Patch Reef, Not Provided,yes,1-10%,"1 MCAV on site had a white disease, and about 40% of OFAV and OFRA had white disease"
8/24/2018,24.8883,-80.54898, Reef, Partly Cloudy,yes,1-10%,
8/24/2018,24.62627,-81.10887, Other/Don't Know, Not Provided,no,0%,"Black band on 10% of MCAVs, as well as one single observed DLAB and one PSTR"
8/24/2018,24.62416,-81.11526, Other/Don't Know, Not Provided,no,0%,V early disease (a few DSTO only)
8/25/2018,24.66485,-81.07089, Other/Don't Know, Not Provided,yes,11-30%,CNATs still VERY pale. Some (~15%) of SSID partially bleached. Another ~15% or so pale. Some MALC still bleached.
8/25/2018,24.51559,-81.54222, Deep Reef, Partly Cloudy,no,0%,
8/25/2018,24.6838,-82.8295, Patch Reef, Not Provided,yes,11-30%,
8/26/2018,24.66366,-82.81937, Patch Reef, Not Provided,yes,1-10%,
8/26/2018,24.60022,-82.90455, Patch Reef, Not Provided,yes,11-30%,
8/26/2018,24.59789,-82.90622, Patch Reef, Not Provided,yes,11-30%,"MMEA, SSID, and PSTR paling.  Most SSID paling, 50% of MMEA paling"
8/27/2018,24.59506,-82.91364, Patch Reef, Not Provided,yes,11-30%,
8/27/2018,24.60484,-82.90243, Other/Don't Know, Not Provided,yes,1-10%,
8/27/2018,24.6503,-82.89378, Other/Don't Know, Not Provided,yes,1-10%,
8/27/2018,24.68148333,-80.9706, Other/Don't Know, Not Provided,yes,11-30%,"Partial bleaching on all CNAT, PPOR, 1 SSID Pale:  DLAB, MCAV, SSID.  Most SSID, all of OFAV, All DCYL (these were all very pale 2 weeks ago)"
8/27/2018,24.8824,-80.58986, Patch Reef, Partly Cloudy,yes,1-10%,
8/27/2018,24.87432,-80.57104, Reef, Not Provided,yes,11-30%,
8/27/2018,24.649,-82.871, Other/Don't Know, Not Provided,yes,1-10%,"Paling on MCAV, DSTO, and SSID."
8/27/2018,24.67066,-82.8756, Other/Don't Know, Not Provided,yes,1-10%,"2 diseased CNATs seen with red band outside of count with a white disease seen on 1 CNAT.  1 MCAV outside count had red band, 1 UAGA and 1 SSID had white disease"
8/27/2018,24.69713,-82.8452, Other/Don't Know, Not Provided,yes,1-10%,"90% of SSID were pale, but site was predominated by MCAV that were healthy."
8/28/2018,24.67643,-82.8881, Other/Don't Know, Not Provided,yes,1-10%,
8/28/2018,24.61546,-82.86831, Other/Don't Know, Not Provided,yes,1-10%,1 SINT and 1 OFAV (not in count) with white disease.  Both were focal white disease beginning on edges
8/28/2018,24.60826,-82.87212, Other/Don't Know, Not Provided,yes,11-30%,1 OFAV (not in count) with multifocal white disease
8/28/2018,25.13937,-80.29402, Reef, Partly Cloudy,yes,11-30%,Palythoa paling with partial bleaching
9/3/2018,25.11185,-80.3052, Reef, Partly Cloudy,yes,11-30%,"Site showed extensive evidence of white disease located on the larger colonies of boulder corals. Some colonies showed up to 30% apparent mortality from observations. Additionally, a small instance of black band isolated to the single colony."
9/4/2018,24.711745,-82.857625, Other/Don't Know, Not Provided,yes,11-30%,SSID was only species paling
9/4/2018,24.53919,-81.7727, Patch Reef, Not Provided,yes,1-10%,
9/7/2018,24.54074,-81.78618, Patch Reef, Not Provided,no,0%,
9/7/2018,24.45924,-81.84463, Reef, Not Provided,no,0%,
9/7/2018,24.50195,-81.74524, Mid-Channel Reef, Not Provided,no,0%,
9/7/2018,24.61472,-81.37945, Patch Reef, Not Provided,yes,1-10%,
9/7/2018,24.59536,-81.37193, Mid-Channel Reef, Not Provided,yes,1-10%,
9/7/2018,24.55178,-81.38648, Reef, Not Provided,no,0%,"Recent mortality on MMEA, DSTO, Brains, TLD on (1) MMEA and (1) SINT"
9/7/2018,24.6802,-82.8858, Patch Reef, Not Provided,yes,11-30%,"Paling on MMEA, CNAT, and SSID"
9/8/2018,24.711745,-82.857625, Other/Don't Know, Not Provided,yes,11-30%,SSID was only species paling
9/8/2018,24.582615,-82.89143, Other/Don't Know, Not Provided,yes,11-30%,SSID paling with OGI and DC
9/9/2018,24.710745,-82.840835, Other/Don't Know, Not Provided,yes,31-50%,"SSID and PAST had partial bleaching SSID with 7% mortality, focal, fast, UNK and DC"
9/9/2018,24.720765,-82.819645, Other/Don't Know, Not Provided,yes,11-30%,"SSID paling with OGI, PPOR PB"
9/9/2018,24.701565,-82.90375, Other/Don't Know, Not Provided,yes,1-10%,SSID partial bleaching
9/9/2018,24.657785,-82.921785, Other/Don't Know, Not Provided,yes,11-30%,SSID paling with OGI and PRD
9/9/2018,24.582665,-82.931875, Other/Don't Know, Not Provided,yes,51-75%,"SSID paling and partial bleaching with DC and OGI, Sint paling"
9/9/2018,24.573525,-82.926075, Other/Don't Know, Not Provided,yes,30-50%,SSID partial bleaching and paling
9/9/2018,24.70942,-82.87023, Other/Don't Know, Not Provided,yes,11-30%,SSID mostly paling and partial bleaching with one account of bleaching PSTR paling
9/9/2018,24.607335,-82.954815, Other/Don't Know, Not Provided,yes,76-100%,"SSID paling with MUC, PAST partial bleaching"
9/9/2018,24.60774,-82.935715, Other/Don't Know, Not Provided,yes,31-50%,"SSID and MCAV paling with OGI, SSID with PB"
9/9/2018,24.5671,-82.92721, Other/Don't Know, Not Provided,no,0%,
9/9/2018,24.64863,-82.92297, Other/Don't Know, Not Provided,yes,1-10%,SSID paling with PRD
9/9/2018,24.624915,-82.828095, Other/Don't Know, Not Provided,yes,1-10%,PFUR paling
9/10/2018,24.647325,-82.792595, Other/Don't Know, Not Provided,yes,11-30%,SSID paling with DC and OGI
9/10/2018,24.709725,-82.778495, Other/Don't Know, Not Provided,no,0%,no signs of bleaching or paling
9/10/2018,24.709725,-82.778495, Other/Don't Know, Not Provided,no,0%,no signs of bleaching or paling
9/11/2018,24.72535,-82.800645, Other/Don't Know, Not Provided,yes,1-10%,"SSID paling with DC, PAST partial bleaching"
9/11/2018,24.67393,-82.88635, Other/Don't Know, Not Provided,no,0%,no bleaching but some SSID discoloration
9/11/2018,24.668606,-82.875175, Other/Don't Know, Not Provided,no,0%,SSID discoloration
9/11/2018,24.69129,-82.84037, Other/Don't Know, Not Provided,yes,11-30%,"CNAT, OFRA, SSID paling"
9/11/2018,24.66266,-82.81282, Other/Don't Know, Not Provided,yes,1-10%,SSID paling
9/11/2018,24.68874,-82.80864, Other/Don't Know, Not Provided,no,0%,"SRAD with OGI,"
9/11/2018,24.64864,-82.92404, Other/Don't Know, Not Provided,yes,11-30%,"SSID, PAST"
9/12/2018,24.606175,-82.96391, Other/Don't Know, Not Provided,yes,11-30%,SSID mostly paling with some partial bleaching
9/12/2018,24.60616,-82.94871, Other/Don't Know, Not Provided,yes,31-50%,"SINT, PAST, SSID, and OFRA paling"
